return_id,entity_id,tax_year,submission_date,filing_status,preparation_method,total_revenue,total_expenses,taxable_profit,tax_liability,tax_credits_claimed,final_tax_due,paid_status
TR-681FFF97,GR0000000441,2024,2025-07-19,Late,Self-prepared,637362.79,630989.16,6373.63,1365.37,178.45,1186.93,Unpaid
TR-63FB5DDF,GR0000000442,2022,2023-06-23,On-time,Agent-prepared,1239955.0,1177957.25,61997.75,14216.87,2359.99,11856.88,Paid
TR-1130F0D6,GR0000000442,2023,2024-06-18,On-time,Agent-prepared,1244161.0,1181952.95,62208.05,14265.09,2419.25,11845.84,Partial
TR-33F6382C,GR0000000442,2024,2025-06-16,On-time,Agent-prepared,1038590.0,934219.0,104371.0,23933.59,3935.19,19998.4,Paid
TR-3F12B1D9,GR0000000443,2022,2023-06-16,On-time,Self-prepared,152098.0,142598.0,9500.0,2665.04,245.86,2419.17,Paid
TR-C66F641B,GR0000000443,2023,2024-06-19,On-time,Self-prepared,112983.0,107333.85,5649.15,1584.76,150.49,1434.27,Paid
TR-0323AF8A,GR0000000443,2024,2025-06-16,On-time,Agent-prepared,108834.0,103285.0,5549.0,1556.66,153.68,1402.98,Paid
TR-604131B5,GR0000000444,2022,2023-06-13,On-time,Agent-prepared,23363663.0,17151919.0,6211744.0,1395850.76,131781.12,1264069.64,Paid
TR-551A39A5,GR0000000444,2023,2024-06-10,On-time,Agent-prepared,38941761.0,26596871.0,12344890.0,2774039.65,244520.98,2529518.67,Paid
TR-71747206,GR0000000444,2024,2025-06-25,On-time,Agent-prepared,21054327.0,13626822.0,7427505.0,1669046.33,175616.53,1493429.8,Paid
TR-7714D157,GR0000000445,2022,2023-06-13,On-time,Agent-prepared,445714.0,418303.0,27411.0,7238.31,816.9,6421.41,Paid
TR-1C0AEF3D,GR0000000445,2023,2024-06-12,On-time,Agent-prepared,930915.0,867799.0,63116.0,16666.77,1654.48,15012.29,Paid
TR-BC474DD3,GR0000000445,2024,2025-06-20,On-time,Agent-prepared,1205187.0,1144927.65,60259.35,15912.43,1477.21,14435.22,Paid
TR-80A27AE2,GR0000000446,2022,2023-06-29,On-time,Self-prepared,1683272.76,1666440.03,16832.73,4763.43,584.52,4178.91,Unpaid
TR-842DFEA6,GR0000000446,2023,2024-06-26,On-time,Agent-prepared,504827.59,499779.32,5048.28,1428.59,168.74,1259.86,Paid
TR-9DE0F2A1,GR0000000446,2024,2025-06-25,On-time,Self-prepared,771232.35,763520.03,7712.32,2182.48,270.61,1911.87,Unpaid
TR-F030D651,GR0000000447,2022,2023-06-18,On-time,Self-prepared,373804.0,277753.0,96051.0,24289.53,3017.97,21271.55,Paid
TR-E889EA8C,GR0000000447,2023,2024-06-20,On-time,Agent-prepared,180442.0,139710.0,40732.0,10300.37,1362.84,8937.53,Paid
TR-206EFE6B,GR0000000447,2024,2025-06-23,On-time,Agent-prepared,115596.0,77663.0,37933.0,9592.56,1183.01,8409.54,Paid
TR-949131A8,GR0000000448,2022,2023-06-21,On-time,Agent-prepared,115661.0,109429.0,6232.0,1510.82,152.29,1358.53,Paid
TR-67F52C8B,GR0000000448,2023,2024-06-11,On-time,Agent-prepared,80496.0,75130.0,5366.0,1300.88,119.31,1181.57,Paid
TR-012AFB8E,GR0000000448,2024,2025-06-18,On-time,Agent-prepared,71172.0,66597.0,4575.0,1109.12,99.19,1009.93,Paid
TR-FF0ADB32,GR0000000449,2022,2023-06-15,On-time,Self-prepared,11571878.0,10367975.0,1203903.0,259127.14,34797.98,224329.16,Paid
TR-BA1F5156,GR0000000449,2023,2024-06-24,On-time,Agent-prepared,15175793.0,13175839.0,1999954.0,430468.53,55316.47,375152.06,Paid
TR-2DB5DF67,GR0000000449,2024,2025-06-18,On-time,Agent-prepared,22915064.0,20498852.0,2416212.0,520063.57,62676.99,457386.59,Paid
TR-CABBAD1D,GR0000000450,2022,2023-06-25,On-time,Agent-prepared,136126.0,109619.0,26507.0,6035.84,631.73,5404.11,Partial
TR-3AF3555B,GR0000000450,2023,2024-06-25,On-time,Agent-prepared,100184.0,87900.0,12284.0,2797.16,250.43,2546.73,Paid
TR-A4E1806F,GR0000000450,2024,2025-06-20,On-time,Agent-prepared,113676.0,98621.0,15055.0,3428.13,360.0,3068.13,Paid
TR-7A5DD16E,GR0000000451,2022,2023-06-24,On-time,Self-prepared,37584632.0,34264155.0,3320477.0,674828.38,97349.89,577478.49,Paid
TR-D628CAFD,GR0000000451,2023,2024-06-12,On-time,Agent-prepared,44013837.0,41532324.0,2481513.0,504323.74,74743.31,429580.43,Paid
TR-0E45ED4F,GR0000000451,2024,2025-06-20,On-time,Self-prepared,27800895.0,26145499.0,1655396.0,336430.04,48160.84,288269.19,Paid
TR-CAFF7E34,GR0000000452,2022,2023-06-18,On-time,Agent-prepared,24683393.0,20504534.0,4178859.0,894803.96,188853.94,705950.02,Paid
TR-9805FFE9,GR0000000452,2023,2024-06-22,On-time,Self-prepared,26317481.0,22073741.0,4243740.0,908696.7,220249.44,688447.26,Partial
TR-49E36C46,GR0000000452,2024,2025-06-23,On-time,Agent-prepared,21648174.0,17894972.0,3753202.0,803659.57,191427.11,612232.46,Paid
TR-3DE1D966,GR0000000453,2022,2023-06-23,On-time,Agent-prepared,391625.0,365762.0,25863.0,6180.4,524.18,5656.22,Partial
TR-44283D18,GR0000000453,2023,2024-06-19,On-time,Agent-prepared,368250.0,341019.0,27231.0,6507.31,664.55,5842.75,Paid
TR-FADF7F23,GR0000000453,2024,2025-06-18,On-time,Agent-prepared,615270.0,581611.0,33659.0,8043.39,765.2,7278.19,Paid
TR-23E03C5E,GR0000000454,2022,2023-06-24,On-time,Self-prepared,257982.0,191262.0,66720.0,16296.43,1136.46,15159.97,Paid
TR-D598116D,GR0000000454,2023,2024-06-24,On-time,Agent-prepared,353349.0,255895.0,97454.0,23803.24,1528.55,22274.69,Paid
TR-0FD05D11,GR0000000454,2024,2025-06-13,On-time,Agent-prepared,119020.0,85803.0,33217.0,8113.29,490.59,7622.7,Paid
TR-7ED0A219,GR0000000455,2022,2023-06-20,On-time,Agent-prepared,216011.95,209531.59,6480.36,1895.49,241.22,1654.27,Unpaid
TR-2FE82EC2,GR0000000455,2023,2024-06-24,On-time,Agent-prepared,217037.43,210526.31,6511.12,1904.48,233.71,1670.78,Paid
TR-C1357CB4,GR0000000455,2024,2025-06-25,On-time,Agent-prepared,87438.37,84815.22,2623.15,767.26,103.59,663.68,Paid
TR-36976845,GR0000000456,2022,2023-06-15,On-time,Agent-prepared,12963953.0,11621128.0,1342825.0,348941.41,41012.31,307929.1,Paid
TR-77BAFD53,GR0000000456,2023,2024-06-23,On-time,Self-prepared,8474374.0,7439183.0,1035191.0,269000.8,35568.59,233432.22,Paid
TR-A0B74D96,GR0000000456,2024,2025-06-25,On-time,Agent-prepared,9203686.0,8058798.0,1144888.0,297506.25,40008.16,257498.09,Paid
TR-20423DB6,GR0000000457,2022,2023-06-15,On-time,Agent-prepared,1823719.0,1540099.0,283620.0,73774.93,10326.32,63448.6,Paid
TR-80FEFE7A,GR0000000457,2023,2024-06-24,On-time,Agent-prepared,1630046.0,1403061.0,226985.0,59043.09,8174.79,50868.3,Paid
TR-1B7F4184,GR0000000457,2024,2025-06-11,On-time,Agent-prepared,1940225.0,1707592.0,232633.0,60512.24,7069.62,53442.63,Paid
TR-226617D0,GR0000000458,2022,2023-06-14,On-time,Agent-prepared,2115808.0,1925646.0,190162.0,42919.98,4557.42,38362.56,Paid
TR-FC16444B,GR0000000458,2023,2024-06-25,On-time,Agent-prepared,1794394.0,1678003.0,116391.0,26269.7,3008.52,23261.19,Partial
TR-DCB9587C,GR0000000458,2024,2025-06-20,On-time,Agent-prepared,1752666.0,1599749.0,152917.0,34513.7,3790.67,30723.03,Paid
TR-C6CDB303,GR0000000459,2022,2023-06-15,On-time,Agent-prepared,1015288.0,945131.0,70157.0,20818.56,1992.36,18826.21,Paid
TR-D676BC0C,GR0000000459,2023,2024-06-21,On-time,Self-prepared,881512.0,819543.0,61969.0,18388.84,1972.89,16415.95,Paid
TR-83E3ADD2,GR0000000459,2024,2025-06-15,On-time,Self-prepared,481125.0,453252.0,27873.0,8271.1,845.83,7425.28,Paid
TR-3FE69190,GR0000000460,2022,2023-06-25,On-time,Agent-prepared,11819872.76,11465276.58,354596.18,74402.33,14448.76,59953.56,Paid
TR-AFDEA04C,GR0000000460,2023,2024-06-25,On-time,Agent-prepared,16481782.49,15987329.02,494453.47,103747.56,20259.04,83488.52,Paid
TR-3158F140,GR0000000460,2024,2025-06-22,On-time,Agent-prepared,20114252.39,19510824.82,603427.57,126612.8,23646.77,102966.03,Partial
TR-D85BB8B2,GR0000000461,2022,2023-06-16,On-time,Agent-prepared,28070923.0,25164853.0,2906070.0,732387.26,113003.39,619383.86,Paid
TR-B39CE7A2,GR0000000461,2023,2024-06-17,On-time,Agent-prepared,37521035.0,33262580.0,4258455.0,1073215.09,139542.86,933672.23,Paid
TR-1ECE1F7E,GR0000000461,2024,2025-06-21,On-time,Agent-prepared,31334141.0,27378930.0,3955211.0,996791.59,148331.02,848460.57,Paid
TR-FD9118F0,GR0000000462,2022,2023-06-16,On-time,Agent-prepared,69905338.0,42094282.0,27811056.0,6880851.19,1296428.83,5584422.36,Paid
TR-094207E9,GR0000000462,2023,2024-06-12,On-time,Agent-prepared,66102842.0,45971537.0,20131305.0,4980771.46,870290.72,4110480.74,Paid
TR-C8ED6361,GR0000000462,2024,2025-06-14,On-time,Self-prepared,62248860.0,45024021.0,17224839.0,4261670.39,745623.78,3516046.61,Partial
TR-86FA5751,GR0000000463,2022,2023-06-10,On-time,Self-prepared,971091.0,911609.0,59482.0,14056.2,1085.88,12970.32,Paid
TR-FAE4AE44,GR0000000463,2023,2024-06-22,On-time,Agent-prepared,423040.0,390121.0,32919.0,7779.09,605.51,7173.59,Paid
TR-61985378,GR0000000463,2024,2025-06-13,On-time,Agent-prepared,447786.0,412059.0,35727.0,8442.65,597.35,7845.3,Paid
TR-58489938,GR0000000464,2022,2023-06-23,On-time,Agent-prepared,3519394.0,3343424.3,175969.7,42541.33,4303.87,38237.45,Paid
TR-4C0E3A24,GR0000000464,2023,2024-06-10,On-time,Agent-prepared,2069289.0,1937768.0,131521.0,31795.69,3377.38,28418.31,Paid
TR-E4F68C25,GR0000000464,2024,2025-06-23,On-time,Self-prepared,3614302.0,3433586.9,180715.1,43688.54,4126.75,39561.79,Paid
TR-FB69B4E7,GR0000000465,2022,2023-06-19,On-time,Agent-prepared,43999048.0,38813710.0,5185338.0,1032751.86,158124.52,874627.35,Paid
TR-0FAEF726,GR0000000465,2023,2024-06-19,On-time,Agent-prepared,39945764.0,35468893.0,4476871.0,891648.12,141454.15,750193.97,Paid
TR-5DFA0AE8,GR0000000465,2024,2025-06-25,On-time,Agent-prepared,34296457.0,30214248.0,4082209.0,813044.19,137068.0,675976.19,Paid
TR-2CAE6CA7,GR0000000466,2023,2024-06-19,On-time,Agent-prepared,116133.0,106298.0,9835.0,2871.11,328.58,2542.53,Paid
TR-D4E66ACC,GR0000000466,2024,2025-06-12,On-time,Self-prepared,337053.0,318361.0,18692.0,5456.71,531.2,4925.51,Paid
TR-E3A05A0F,GR0000000467,2022,2023-06-16,On-time,Agent-prepared,5605315.0,5181637.0,423678.0,86958.87,17458.74,69500.13,Paid
TR-9EFE3D8C,GR0000000467,2023,2024-06-13,On-time,Self-prepared,8087120.0,7626324.0,460796.0,94577.25,17693.72,76883.54,Paid
TR-5F4649B3,GR0000000467,2024,2025-06-16,On-time,Agent-prepared,5441012.0,5033224.0,407788.0,83697.49,17055.23,66642.26,Paid
TR-3BD0481C,GR0000000468,2022,2023-06-11,On-time,Agent-prepared,4649930.0,4086038.0,563892.0,168973.38,15450.76,153522.62,Paid
TR-F3532CB9,GR0000000468,2023,2024-06-18,On-time,Agent-prepared,6467101.0,5675728.0,791373.0,237139.33,23713.3,213426.03,Paid
TR-3391663F,GR0000000468,2024,2025-06-20,On-time,Self-prepared,3604752.0,3118752.0,486000.0,145632.61,12816.56,132816.05,Paid
TR-09A416B5,GR0000000469,2022,2023-06-25,On-time,Agent-prepared,27455712.0,24357383.0,3098329.0,639970.41,91872.06,548098.35,Paid
TR-55D63A29,GR0000000469,2023,2024-06-19,On-time,Agent-prepared,25051921.0,22809260.0,2242661.0,463229.27,72946.44,390282.83,Paid
TR-9AF3DF7D,GR0000000469,2024,2025-06-17,On-time,Agent-prepared,19419469.0,16955468.0,2464001.0,508947.8,70886.08,438061.72,Paid
TR-29EDCACB,GR0000000470,2022,2023-06-26,On-time,Agent-prepared,2114279.14,2050850.76,63428.37,14163.67,1399.28,12764.39,Paid
TR-4333B469,GR0000000470,2023,2024-06-23,On-time,Agent-prepared,1919377.44,1861796.11,57581.32,12858.01,1203.97,11654.05,Paid
TR-8CD84149,GR0000000470,2024,2025-06-26,On-time,Self-prepared,1088821.66,1056157.01,32664.65,7294.08,772.76,6521.32,Partial
TR-D7AAD7DB,GR0000000471,2022,2023-06-22,On-time,Agent-prepared,26791611.0,23841401.0,2950210.0,820769.82,146592.77,674177.05,Paid
TR-A07C1542,GR0000000471,2023,2024-06-24,On-time,Agent-prepared,37058116.0,33562041.0,3496075.0,972633.42,172858.35,799775.07,Paid
TR-BEA57F12,GR0000000471,2024,2025-06-15,On-time,Agent-prepared,33122673.0,29114461.0,4008212.0,1115113.65,196506.17,918607.48,Paid
TR-BF71406A,GR0000000472,2022,2023-06-13,On-time,Agent-prepared,366886.0,259129.0,107757.0,31327.77,2105.12,29222.66,Paid
TR-625B6CD3,GR0000000472,2023,2024-06-14,On-time,Agent-prepared,165071.0,119934.0,45137.0,13122.5,739.34,12383.17,Paid
TR-D4CAD930,GR0000000472,2024,2025-06-21,On-time,Agent-prepared,166428.0,113039.0,53389.0,15521.58,906.15,14615.42,Paid
TR-E4074930,GR0000000473,2022,2023-06-20,On-time,Agent-prepared,235404282.0,220008346.0,15395936.0,3289077.5,457238.8,2831838.7,Paid
TR-D7CEEBB4,GR0000000473,2023,2024-06-21,On-time,Agent-prepared,407609370.0,372715754.0,34893616.0,7454422.22,1055854.89,6398567.33,Paid
TR-549D4CCF,GR0000000473,2024,2025-06-14,On-time,Agent-prepared,341855784.0,312340890.0,29514894.0,6305350.58,871219.1,5434131.47,Paid
TR-611A2BD3,GR0000000474,2022,2023-06-16,On-time,Agent-prepared,18343433.0,16344967.0,1998466.0,373637.13,54149.52,319487.61,Paid
TR-B5AA4D27,GR0000000474,2023,2024-06-10,On-time,Agent-prepared,15833956.0,13838953.0,1995003.0,372989.69,56634.19,316355.5,Paid
TR-3A6876D3,GR0000000474,2024,2025-06-14,On-time,Self-prepared,26948292.0,24674193.0,2274099.0,425170.02,74818.18,350351.84,Paid
TR-A90CF748,GR0000000475,2022,2023-06-28,On-time,Agent-prepared,4119091.05,3107059.2,1012031.85,301523.57,39050.32,262473.24,Paid
TR-5F9EE727,GR0000000475,2023,2024-06-29,On-time,Agent-prepared,3003342.82,2608268.52,395074.3,117707.97,16538.78,101169.19,Unpaid
TR-4BC6C0C8,GR0000000475,2024,2025-06-23,On-time,Agent-prepared,4591052.75,4099853.77,491198.98,146347.24,21913.76,124433.48,Paid
TR-BF6ACFF0,GR0000000476,2022,2023-06-27,On-time,Agent-prepared,432272.46,427949.74,4322.72,1123.2,137.36,985.84,Paid
TR-2AE52E55,GR0000000476,2023,2024-07-06,Late,Self-prepared,233850.32,231511.81,2338.5,607.63,76.14,531.49,Unpaid
TR-72DE5F90,GR0000000476,2024,2025-06-30,On-time,Agent-prepared,365180.43,361528.63,3651.8,948.87,109.91,838.96,Unpaid
TR-BD902E1F,GR0000000477,2024,2025-06-24,On-time,Agent-prepared,193364.0,151320.0,42044.0,11323.86,650.73,10673.13,Paid
TR-B7508C0F,GR0000000478,2022,2023-06-15,On-time,Agent-prepared,385218550.0,313977810.0,71240740.0,19692020.39,3837520.12,15854500.28,Paid
TR-2377EF7A,GR0000000478,2023,2024-06-25,On-time,Agent-prepared,330985087.0,267215340.0,63769747.0,17626924.68,3024625.41,14602299.28,Paid
TR-D39CE828,GR0000000478,2024,2025-06-23,On-time,Agent-prepared,399723170.0,329006922.0,70716248.0,19547042.85,4160968.86,15386074.0,Paid
TR-F18B7E26,GR0000000479,2022,2023-06-10,On-time,Agent-prepared,578981.0,425209.0,153772.0,45116.41,2585.18,42531.23,Paid
TR-9DAD8D08,GR0000000479,2023,2024-06-19,On-time,Agent-prepared,742851.0,557522.0,185329.0,54375.17,3517.19,50857.97,Paid
TR-DE950A39,GR0000000479,2024,2025-06-10,On-time,Agent-prepared,182059.0,129908.0,52151.0,15301.0,1065.33,14235.67,Paid
TR-5A64775D,GR0000000480,2022,2023-06-11,On-time,Agent-prepared,162265.0,148570.0,13695.0,3443.3,372.76,3070.55,Paid
TR-A937039B,GR0000000480,2023,2024-06-17,On-time,Agent-prepared,220796.0,197836.0,22960.0,5772.78,605.37,5167.41,Paid
TR-CB86F21D,GR0000000480,2024,2025-06-11,On-time,Agent-prepared,129507.0,120447.0,9060.0,2277.94,210.15,2067.79,Paid
TR-29913AF7,GR0000000481,2022,2023-06-22,On-time,Agent-prepared,923681.0,654291.0,269390.0,73877.24,9115.74,64761.49,Paid
TR-23965D2F,GR0000000481,2023,2024-06-25,On-time,Agent-prepared,921450.0,687622.0,233828.0,64124.75,7811.1,56313.65,Paid
TR-04CDD093,GR0000000481,2024,2025-06-14,On-time,Agent-prepared,390910.0,300904.0,90006.0,24683.15,3325.51,21357.64,Paid
TR-50CC9143,GR0000000482,2022,2023-06-16,On-time,Agent-prepared,645284.0,598376.0,46908.0,11337.1,1324.13,10012.97,Paid
TR-30BEDD52,GR0000000482,2023,2024-06-18,On-time,Agent-prepared,542480.0,487107.0,55373.0,13382.99,1474.88,11908.11,Partial
TR-6597FFD1,GR0000000482,2024,2025-06-22,On-time,Agent-prepared,364781.0,339741.0,25040.0,6051.87,702.91,5348.96,Paid
TR-4FEF54CB,GR0000000483,2022,2023-06-12,On-time,Agent-prepared,6496082.0,5837650.0,658432.0,172757.08,15454.19,157302.89,Paid
TR-0B3065B3,GR0000000483,2023,2024-06-24,On-time,Agent-prepared,5476865.0,4914042.0,562823.0,147671.53,13039.81,134631.72,Paid
TR-2C5C82D3,GR0000000483,2024,2025-06-10,On-time,Agent-prepared,3458539.0,3123487.0,335052.0,87909.77,7787.8,80121.97,Paid
TR-16A53ACA,GR0000000484,2022,2023-07-19,Late,Self-prepared,500234.09,495231.75,5002.34,1329.38,191.52,1137.87,Partial
TR-539F35E7,GR0000000484,2023,2024-06-29,On-time,Self-prepared,200558.99,198553.4,2005.59,532.99,79.56,453.43,Paid
TR-46B3D5BE,GR0000000484,2024,2025-06-30,On-time,Self-prepared,150542.7,136438.37,14104.34,3748.26,585.24,3163.02,Paid
TR-5D4BA564,GR0000000485,2022,2023-06-29,On-time,Agent-prepared,18693459.59,14784304.79,3909154.8,825597.4,90645.36,734952.04,Unpaid
TR-3C220C1C,GR0000000485,2023,2024-06-29,On-time,Agent-prepared,17242476.12,14221322.99,3021153.13,638055.1,65823.11,572231.99,Paid
TR-4B2DAA57,GR0000000485,2024,2025-06-23,On-time,Agent-prepared,11281701.32,9608808.69,1672892.64,353308.04,41067.13,312240.9,Paid
TR-0DC7D506,GR0000000486,2022,2023-06-14,On-time,Self-prepared,859064.0,638555.0,220509.0,51553.83,6181.79,45372.04,Paid
TR-8F1E06CD,GR0000000486,2023,2024-06-15,On-time,Agent-prepared,808179.0,591628.0,216551.0,50628.47,6489.65,44138.82,Paid
TR-37388568,GR0000000486,2024,2025-06-15,On-time,Agent-prepared,399510.0,287022.0,112488.0,26299.09,3356.66,22942.43,Paid
TR-CB9A0570,GR0000000487,2022,2023-06-10,On-time,Agent-prepared,1128601.0,1013212.0,115389.0,30634.22,3363.86,27270.36,Paid
TR-C0C0CA87,GR0000000487,2023,2024-06-12,On-time,Agent-prepared,919324.0,844818.0,74506.0,19780.33,2039.6,17740.73,Paid
TR-A692449E,GR0000000487,2024,2025-06-11,On-time,Agent-prepared,1407467.0,1242596.0,164871.0,43771.02,4478.39,39292.63,Paid
TR-57594999,GR0000000488,2023,2024-06-25,On-time,Self-prepared,2355064.0,2195658.0,159406.0,36499.63,3525.57,32974.06,Paid
TR-BA350EA3,GR0000000488,2024,2025-06-10,On-time,Agent-prepared,3512294.0,3264211.0,248083.0,56804.24,6250.37,50553.87,Paid
TR-FC1031B1,GR0000000489,2022,2023-06-17,On-time,Self-prepared,127391.0,115110.0,12281.0,3624.28,375.18,3249.1,Paid
TR-FB80C545,GR0000000489,2023,2024-06-19,On-time,Agent-prepared,98365.0,91865.0,6500.0,1918.23,191.72,1726.51,Paid
TR-156D9118,GR0000000489,2024,2025-06-18,On-time,Agent-prepared,106387.0,101067.65,5319.35,1569.81,182.72,1387.09,Paid
TR-C8F5A1B1,GR0000000490,2022,2023-06-22,On-time,Agent-prepared,139735.0,132300.0,7435.0,2171.83,253.28,1918.55,Paid
TR-2992EE65,GR0000000490,2023,2024-06-10,On-time,Self-prepared,216023.0,203480.0,12543.0,3663.92,395.08,3268.85,Paid
TR-900A1AF7,GR0000000490,2024,2025-06-16,On-time,Agent-prepared,187286.0,172694.0,14592.0,4262.45,396.66,3865.79,Paid
TR-932E1751,GR0000000491,2022,2023-06-13,On-time,Agent-prepared,1191720.0,1077608.0,114112.0,29629.06,2757.73,26871.33,Paid
TR-1C3DDB2B,GR0000000491,2023,2024-06-14,On-time,Agent-prepared,1059191.0,957542.0,101649.0,26393.05,3087.37,23305.68,Paid
TR-E9FA0D3D,GR0000000491,2024,2025-06-13,On-time,Agent-prepared,889682.0,838151.0,51531.0,13379.97,1329.7,12050.27,Paid
TR-3411C2F6,GR0000000492,2022,2023-09-17,Extended,Agent-prepared,922786.53,913558.67,9227.87,2440.24,434.21,2006.04,Paid
TR-7764B1D0,GR0000000492,2023,2024-08-25,Late,Agent-prepared,663359.32,656725.73,6633.59,1754.21,295.98,1458.23,Paid
TR-5985352D,GR0000000492,2024,2025-06-30,On-time,Self-prepared,639309.67,632916.57,6393.1,1690.61,276.85,1413.76,Partial
TR-296844E8,GR0000000493,2022,2023-06-28,On-time,Self-prepared,43483682.27,40517113.29,2966568.98,800025.55,172228.78,627796.76,Paid
TR-C886DE20,GR0000000493,2023,2024-06-28,On-time,Agent-prepared,20844574.4,19954556.99,890017.41,240020.26,57403.61,182616.65,Paid
TR-4D92BC62,GR0000000493,2024,2025-06-23,On-time,Agent-prepared,19153337.63,18578737.5,574600.13,154958.4,36081.02,118877.38,Paid
TR-8501EE31,GR0000000494,2022,2023-06-11,On-time,Agent-prepared,58095.0,54505.0,3590.0,969.85,87.05,882.8,Partial
TR-7CABCB58,GR0000000494,2023,2024-06-15,On-time,Agent-prepared,54570.0,50041.0,4529.0,1223.53,103.49,1120.03,Paid
TR-6A251C62,GR0000000494,2024,2025-06-20,On-time,Agent-prepared,86389.0,80426.0,5963.0,1610.93,113.61,1497.31,Paid
TR-F4D91C4B,GR0000000495,2022,2023-06-23,On-time,Agent-prepared,49349.0,46174.0,3175.0,872.38,56.28,816.1,Paid
TR-4A0A5B7F,GR0000000495,2023,2024-06-11,On-time,Agent-prepared,84636.0,76634.0,8002.0,2198.66,169.27,2029.39,Partial
TR-934A4BCB,GR0000000495,2024,2025-06-25,On-time,Agent-prepared,95757.0,89854.0,5903.0,1621.93,109.89,1512.05,Paid
TR-2EBAB8BF,GR0000000496,2022,2023-06-11,On-time,Agent-prepared,87689008.0,71977012.0,15711996.0,3975130.7,698695.27,3276435.43,Partial
TR-A65481AA,GR0000000496,2023,2024-06-11,On-time,Agent-prepared,90651384.0,74401941.0,16249443.0,4111104.64,740250.25,3370854.39,Paid
TR-4842BA58,GR0000000496,2024,2025-06-25,On-time,Self-prepared,95492723.0,82483456.0,13009267.0,3291341.0,624601.58,2666739.42,Paid
TR-F4E269EB,GR0000000497,2022,2023-06-18,On-time,Self-prepared,13454455.0,11965186.0,1489269.0,329093.59,40152.0,288941.59,Paid
TR-DFFD0E81,GR0000000497,2023,2024-06-18,On-time,Agent-prepared,12076615.0,10699523.0,1377092.0,304305.1,36011.46,268293.64,Paid
TR-EBABAE60,GR0000000497,2024,2025-06-22,On-time,Agent-prepared,15937024.0,14424612.0,1512412.0,334207.65,37480.37,296727.28,Paid
TR-DF8809BF,GR0000000498,2022,2023-06-11,On-time,Agent-prepared,16381779.0,14199924.0,2181855.0,497910.05,97684.43,400225.63,Paid
TR-946D94F4,GR0000000498,2023,2024-06-22,On-time,Agent-prepared,13976219.0,12447273.0,1528946.0,348913.01,73908.32,275004.68,Paid
TR-4E4A0232,GR0000000498,2024,2025-06-19,On-time,Agent-prepared,20185724.0,17801382.0,2384342.0,544118.58,117470.94,426647.65,Paid
TR-81BA53F7,GR0000000499,2022,2023-06-15,On-time,Self-prepared,2155072.0,1953305.0,201767.0,46224.26,3582.7,42641.56,Paid
TR-0908BBD9,GR0000000499,2023,2024-06-17,On-time,Self-prepared,2003691.0,1789238.0,214453.0,49130.59,3870.63,45259.95,Paid
TR-E4C76DA4,GR0000000499,2024,2025-06-17,On-time,Agent-prepared,2236619.0,2023771.0,212848.0,48762.88,3164.93,45597.96,Paid
TR-5C03EFAF,GR0000000500,2022,2023-06-19,On-time,Self-prepared,2284185.0,1748911.0,535274.0,141198.33,13037.3,128161.02,Paid
TR-20A818CF,GR0000000500,2023,2024-06-19,On-time,Agent-prepared,1880311.0,1428004.0,452307.0,119312.71,10272.38,109040.32,Paid
TR-E31834ED,GR0000000500,2024,2025-06-17,On-time,Agent-prepared,2349508.0,1682262.0,667246.0,176010.83,18259.15,157751.67,Paid
